file,line,type,commit,author,date,time,timezone,datetime,depth,length
style.css,462,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,34
style.css,463,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,17
style.css,464,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,465,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,466,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,54
style.css,467,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,21
style.css,468,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,12
style.css,469,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,7
style.css,470,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,18
style.css,471,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,16
style.css,472,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,473,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,474,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,39
style.css,475,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,18
style.css,476,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,14
style.css,477,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,16
style.css,478,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,16
style.css,479,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,480,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,481,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,71
style.css,482,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,23
style.css,483,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,16
style.css,484,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,14
style.css,485,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,486,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,487,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,56
style.css,488,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,51
style.css,489,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,11
style.css,490,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,491,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,492,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,63
style.css,493,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,9
style.css,494,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,36
style.css,495,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,496,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,497,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,18
style.css,498,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,17
style.css,499,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,500,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,501,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,32
style.css,502,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,7
style.css,503,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,15
style.css,504,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,11
style.css,505,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,8
style.css,506,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,12
style.css,507,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,57
style.css,508,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,9
style.css,509,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,6
style.css,510,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,21
style.css,511,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,19
style.css,512,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,36
style.css,513,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,514,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,515,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,10
style.css,516,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,12
style.css,517,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,18
style.css,518,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,9
style.css,519,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,14
style.css,520,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,13
style.css,521,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,19
style.css,522,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,37
style.css,523,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,524,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,525,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,16
style.css,526,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,36
style.css,527,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,528,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,529,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,20
style.css,530,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,15
style.css,531,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,20
style.css,532,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,9
style.css,533,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,10
style.css,534,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,29
style.css,535,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,17
style.css,536,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,13
style.css,537,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,538,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,539,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,54
style.css,540,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,19
style.css,541,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,16
style.css,542,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,41
style.css,543,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,544,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,545,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,27
style.css,546,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,29
style.css,547,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,548,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,549,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,36
style.css,550,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,10
style.css,551,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,10
style.css,552,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,14
style.css,553,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,17
style.css,554,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,15
style.css,555,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,19
style.css,556,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,21
style.css,557,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,17
style.css,558,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,21
style.css,559,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,560,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
style.css,561,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,16
style.css,562,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,12
style.css,563,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,1,32
style.css,564,css,54691e5e,Derek Huang,2025-10-30,13:15:36,-07:00,2025-10-30T13:15:36-07:00,0,0
index.js,1,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,0,9
index.js,2,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,0,71
index.js,3,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,0,0
index.js,4,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,0,29
index.js,5,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,1,3
index.js,6,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,2,41
index.js,7,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,2,54
index.js,8,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,0,0
index.js,9,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,2,25
index.js,10,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,2,42
index.js,11,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,0,0
index.js,12,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,2,41
index.js,13,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,2,60
index.js,14,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,0,0
index.js,15,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,2,40
index.js,16,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,2,54
index.js,17,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,1,15
index.js,18,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,2,53
index.js,19,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,1,0
index.js,20,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,0,0
index.js,21,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,0,0
index.js,22,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,0,32
index.js,23,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,1,3
index.js,24,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,2,54
index.js,25,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,2,60
index.js,26,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,2,38
index.js,27,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,0,0
index.js,28,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,2,31
index.js,29,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,2,24
index.js,30,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,3,30
index.js,31,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,3,23
index.js,32,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,4,3
index.js,33,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,5,16
index.js,34,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,5,30
index.js,35,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,4,4
index.js,36,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,4,3
index.js,37,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,5,16
index.js,38,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,5,30
index.js,39,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,4,4
index.js,40,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,4,3
index.js,41,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,5,19
index.js,42,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,5,33
index.js,43,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,4,4
index.js,44,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,4,3
index.js,45,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,5,19
index.js,46,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,5,33
index.js,47,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,4,4
index.js,48,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,3,3
index.js,49,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,2,0
index.js,50,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,1,0
index.js,51,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,0,0
index.js,52,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,1,15
index.js,53,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,2,53
index.js,54,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,1,0
index.js,55,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,0,0
index.js,56,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,0,0
index.js,57,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,0,39
index.js,58,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,0,13
index.js,59,js,f768cd26,Derek Huang,2025-10-24,14:42:53,-07:00,2025-10-24T14:42:53-07:00,0,16
index.html,1,html,300c65d8,Derek Huang,2025-10-02,22:52:49,-07:00,2025-10-02T22:52:49-07:00,0,13
index.html,2,html,300c65d8,Derek Huang,2025-10-02,22:52:49,-07:00,2025-10-02T22:52:49-07:00,0,14
index.html,3,html,300c65d8,Derek Huang,2025-10-02,22:52:49,-07:00,2025-10-02T22:52:49-07:00,0,4
index.html,4,html,63d50eb0,Derek Huang,2025-10-08,17:25:40,-07:00,2025-10-08T17:25:40-07:00,1,22
index.html,5,html,63d50eb0,Derek Huang,2025-10-08,17:25:40,-07:00,2025-10-08T17:25:40-07:00,1,70
index.html,6,html,63d50eb0,Derek Huang,2025-10-08,17:25:40,-07:00,2025-10-08T17:25:40-07:00,1,53
index.html,7,html,63d50eb0,Derek Huang,2025-10-08,17:25:40,-07:00,2025-10-08T17:25:40-07:00,1,40
index.html,8,html,300c65d8,Derek Huang,2025-10-02,22:52:49,-07:00,2025-10-02T22:52:49-07:00,0,5
index.html,9,html,211ec141,Derek Huang,2025-10-17,12:44:47,-07:00,2025-10-17T12:44:47-07:00,0,18
index.html,10,html,63d50eb0,Derek Huang,2025-10-08,17:25:40,-07:00,2025-10-08T17:25:40-07:00,1,18
index.html,11,html,63d50eb0,Derek Huang,2025-10-08,17:25:40,-07:00,2025-10-08T17:25:40-07:00,1,1
index.html,12,html,63d50eb0,Derek Huang,2025-10-08,17:25:40,-07:00,2025-10-08T17:25:40-07:00,2,68
index.html,13,html,63d50eb0,Derek Huang,2025-10-08,17:25:40,-07:00,2025-10-08T17:25:40-07:00,2,67
index.html,14,html,63d50eb0,Derek Huang,2025-10-08,17:25:40,-07:00,2025-10-08T17:25:40-07:00,2,70
index.html,15,html,63d50eb0,Derek Huang,2025-10-08,17:25:40,-07:00,2025-10-08T17:25:40-07:00,2,70
index.html,16,html,63d50eb0,Derek Huang,2025-10-08,17:25:40,-07:00,2025-10-08T17:25:40-07:00,2,31
index.html,17,html,63d50eb0,Derek Huang,2025-10-08,17:25:40,-07:00,2025-10-08T17:25:40-07:00,1,2
index.html,18,html,63d50eb0,Derek Huang,2025-10-08,17:25:40,-07:00,2025-10-08T17:25:40-07:00,1,69
index.html,19,html,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,45
index.html,20,html,300c65d8,Derek Huang,2025-10-02,22:52:49,-07:00,2025-10-02T22:52:49-07:00,0,5
index.html,21,html,63d50eb0,Derek Huang,2025-10-08,17:25:40,-07:00,2025-10-08T17:25:40-07:00,0,5
global.js,1,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,10
global.js,2,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,25
global.js,3,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,0
global.js,4,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,19
global.js,5,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,41
global.js,6,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,52
global.js,7,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,0
global.js,8,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,0
global.js,9,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,46
global.js,10,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,0
global.js,11,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,40
global.js,12,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,15
global.js,13,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,68
global.js,14,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,2,16
global.js,15,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,2,70
global.js,16,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,0
global.js,17,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,18
global.js,18,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,13
global.js,19,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,25
global.js,20,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,38
global.js,21,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,36
global.js,22,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,58
global.js,23,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,33
global.js,24,js,00000000,Not Committed Yet,2025-11-05,15:58:26,-08:00,2025-11-05T15:58:26-08:00,1,38
global.js,25,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,0
global.js,26,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,0
global.js,27,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,38
global.js,28,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,40
global.js,29,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,25
global.js,30,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,0
global.js,31,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,23
global.js,32,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,22
global.js,33,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,14
global.js,34,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,20
global.js,35,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,0
global.js,36,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,37
global.js,37,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,28
global.js,38,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,2,20
global.js,39,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,0
global.js,40,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,0
global.js,41,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,19
global.js,42,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,36
global.js,43,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,11
global.js,44,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,20
global.js,45,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,0,0
global.js,46,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,27
global.js,47,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,1,17
global.js,48,js,3f5224c5,Derek Huang,2025-10-15,16:00:02,-07:00,2025-10-15T16:00:02-07:00,2,8
